seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
20,0.41035108958837774,0.9246999447924501,0.9346246973365617,0.17142857142857143,0.125,0.3900383141762452,0.9884686023236137,1.0,0.10344827586206896,0.06666666666666667,0.7924242424242425,0.8761220825852782,0.8772727272727273,0.5,1.0,0.8761220825852782,0.7924242424242425,0.2581954085015029,0.14821428571428572
21,0.42217753474557035,0.924374542681245,0.9341085271317829,0.2127659574468085,0.11965811965811966,0.3953904676661446,0.9885506901121751,1.0,0.12195121951219512,0.06422018348623854,0.8615656565656566,0.8761220825852782,0.8763636363636363,0.8333333333333334,0.875,0.8761220825852782,0.8615656565656566,0.2682563244934094,0.16621203855246408
22,0.44751943612894457,0.9373985512706187,0.9468645284825276,0.22727272727272727,0.16842105263157894,0.407844323452309,0.9888017108331407,1.0,0.13157894736842105,0.09195402298850575,0.9108080808080808,0.8994614003590664,0.899090909090909,0.8333333333333334,1.0,0.8994614003590664,0.9108080808080808,0.309431114827552,0.1978468899521531
23,0.43435284773471894,0.9164373509175314,0.9258536585365854,0.2727272727272727,0.1044776119402985,0.40413255360623784,0.987642655411719,0.9989473684210526,0.15789473684210525,0.05555555555555555,0.9125757575757576,0.8635547576301615,0.8627272727272727,1.0,0.875,0.8635547576301615,0.9125757575757576,0.2553041322579757,0.1886024423337856
24,0.4360307556563938,0.9246170959475867,0.9341085271317829,0.24390243902439024,0.13008130081300814,0.4041407867494824,0.9887016737848054,1.0,0.14285714285714285,0.06956521739130435,0.9032323232323233,0.8770197486535009,0.8763636363636363,0.8333333333333334,1.0,0.8770197486535009,0.9032323232323233,0.28015596855486474,0.1869918699186992
25,0.3784368784368784,0.9267389168645901,0.9372586872586872,0.09090909090909091,0.10714285714285714,0.3697650266851047,0.9871145787185138,0.9989711934156379,0.05263157894736842,0.057692307692307696,0.6553535353535354,0.8788150807899462,0.8827272727272727,0.3333333333333333,0.75,0.8788150807899462,0.6553535353535354,0.2172228192651115,0.09902597402597402
26,0.4236378202144837,0.9274535062265171,0.9372586872586872,0.23529411764705882,0.09836065573770492,0.39815330507338303,0.9875641905259637,0.9989711934156379,0.14285714285714285,0.05263157894736842,0.7664646464646464,0.8806104129263914,0.8827272727272727,0.6666666666666666,0.75,0.8806104129263914,0.7664646464646464,0.24144348837593066,0.16682738669238187
27,0.41438657960397096,0.9377699395808834,0.9479216435738175,0.2,0.09523809523809523,0.3918464474690531,0.9874817027415266,0.998992950654582,0.125,0.05154639175257732,0.6756060606060607,0.8976660682226212,0.9018181818181819,0.5,0.625,0.8976660682226212,0.6756060606060607,0.2388608950895624,0.14761904761904762
28,0.44284820119899093,0.931792379726655,0.9412897016361886,0.25,0.13725490196078433,0.40577507598784196,0.988736882888684,1.0,0.14285714285714285,0.07446808510638298,0.9213636363636364,0.8895870736086176,0.889090909090909,1.0,0.875,0.8895870736086176,0.9213636363636364,0.2953472834908081,0.19362745098039216
29,0.45354758498535325,0.9404269316698718,0.949928469241774,0.2857142857142857,0.125,0.4131975340860617,0.9878605272659656,0.9989969909729187,0.1724137931034483,0.06818181818181818,0.8295959595959596,0.9039497307001795,0.9054545454545454,0.8333333333333334,0.75,0.9039497307001796,0.8295959595959596,0.2822071828254069,0.20535714285714285
30,0.449124680571686,0.9363508389505232,0.9458552946813608,0.27906976744186046,0.12244897959183673,0.4096096096096096,0.9887848351044042,1.0,0.16216216216216217,0.06666666666666667,0.8824242424242424,0.8967684021543986,0.8972727272727272,1.0,0.75,0.8967684021543986,0.8824242424242424,0.29431341936756483,0.20075937351684858
31,0.4329236931965125,0.9336147652912858,0.9433237271853987,0.22641509433962265,0.12903225806451613,0.3994159365874009,0.9886271663636996,1.0,0.1276595744680851,0.07058823529411765,0.8809090909090909,0.8922800718132855,0.8927272727272727,1.0,0.75,0.8922800718132855,0.8809090909090909,0.28783121089986735,0.17772367620206939
32,0.3983957922419461,0.9053376251332335,0.9151873767258383,0.2,0.08,0.38529662825437466,0.9883481565088261,1.0,0.11363636363636363,0.04225352112676056,0.8089898989898989,0.8429084380610413,0.8436363636363636,0.8333333333333334,0.75,0.8429084380610413,0.8089898989898989,0.22682851871437665,0.14
33,0.42465128228377996,0.9198235125917027,0.9294403892944039,0.22857142857142856,0.11594202898550725,0.39982316534040674,0.988617499011853,1.0,0.13793103448275862,0.06153846153846154,0.8449494949494949,0.8680430879712747,0.8681818181818182,0.6666666666666666,1.0,0.8680430879712747,0.8449494949494949,0.26028963917333964,0.1722567287784679
34,0.4234429014132948,0.9110452801028321,0.9205882352941176,0.2702702702702703,0.07947019867549669,0.40072817825048435,0.9875522383350007,0.9989361702127659,0.16129032258064516,0.04195804195804196,0.8123232323232323,0.8527827648114902,0.8536363636363636,0.8333333333333334,0.75,0.8527827648114902,0.8123232323232323,0.22544949989806315,0.1748702344728835
35,0.4514056718573392,0.9394144067935856,0.9488772097467749,0.25,0.1553398058252427,0.4126855600539811,0.9888660333335756,1.0,0.15384615384615385,0.08421052631578947,0.8564646464646465,0.9021543985637342,0.9027272727272727,0.6666666666666666,1.0,0.9021543985637342,0.8564646464646465,0.3027571769604982,0.20266990291262135
36,0.47622459936991896,0.9447612558983864,0.9539192399049882,0.3225806451612903,0.15217391304347827,0.4274461028192371,0.9881257982975609,0.9990049751243781,0.2,0.08333333333333333,0.8736868686868687,0.9120287253141831,0.9127272727272727,0.8333333333333334,0.875,0.9120287253141831,0.8736868686868687,0.3070354180213252,0.2373772791023843
37,0.4385227288931486,0.9341495126593948,0.943831012962074,0.2727272727272727,0.09900990099009901,0.40388605923410675,0.9886691884631369,1.0,0.15789473684210525,0.053763440860215055,0.8395454545454545,0.8922800718132855,0.8936363636363637,1.0,0.625,0.8922800718132855,0.8395454545454545,0.27697856315349967,0.18586858685868585
38,0.413954873780624,0.9242429434754172,0.9341723136495643,0.2222222222222222,0.08547008547008547,0.391013830383595,0.9874304191114787,0.9989648033126294,0.1282051282051282,0.045871559633027525,0.7785353535353536,0.8752244165170556,0.8772727272727273,0.8333333333333334,0.625,0.8752244165170556,0.7785353535353536,0.23531640356732497,0.15384615384615385
39,0.450036162005786,0.9298334816458885,0.9392478302796529,0.3125,0.09836065573770492,0.4149797570850202,0.9888464082454445,1.0,0.19230769230769232,0.05263157894736842,0.822929292929293,0.8842010771992819,0.8854545454545455,0.8333333333333334,0.75,0.8842010771992819,0.822929292929293,0.2675208760455776,0.20543032786885246
40,0.3935035133478713,0.9198167681887444,0.9299610894941635,0.14285714285714285,0.1076923076923077,0.38023679417122036,0.988293551520146,1.0,0.08333333333333333,0.05737704918032787,0.748030303030303,0.8671454219030521,0.8690909090909091,0.5,0.875,0.8671454219030521,0.748030303030303,0.23806987718959063,0.12527472527472527
41,0.4029312281575342,0.9290983252583624,0.9393063583815029,0.18867924528301888,0.08080808080808081,0.3831048108385046,0.9873096023731247,0.9989754098360656,0.10638297872340426,0.04395604395604396,0.73989898989899,0.8833034111310593,0.8863636363636364,0.8333333333333334,0.5,0.8833034111310593,0.73989898989899,0.23272913692958946,0.13474366304554986
42,0.4310987968664664,0.9315977941676998,0.9412897016361886,0.21739130434782608,0.1346153846153846,0.3993055555555556,0.9886295631358467,1.0,0.125,0.07291666666666667,0.8658080808080809,0.8886894075403949,0.889090909090909,0.8333333333333334,0.875,0.8886894075403949,0.8658080808080809,0.2833059633259264,0.17600334448160534
43,0.39574711973732785,0.9239036382656362,0.9341085271317829,0.15789473684210525,0.09523809523809523,0.38153248587570626,0.9883027645071966,1.0,0.09375,0.05084745762711865,0.7087878787878789,0.8734290843806104,0.8763636363636363,0.5,0.75,0.8734290843806104,0.7087878787878789,0.23379140660389128,0.12656641604010024
44,0.4361924574598603,0.9322278063592507,0.941910705712914,0.26666666666666666,0.1,0.4020531306457265,0.9866425608045322,0.9979654120040692,0.15384615384615385,0.05434782608695652,0.8389393939393939,0.8904847396768402,0.8918181818181818,1.0,0.625,0.8904847396768402,0.8389393939393939,0.2523082375522357,0.18333333333333335
45,0.4476006785507824,0.9273011968897923,0.9366843885935234,0.29411764705882354,0.112,0.4128001628001628,0.9888241122531968,1.0,0.17857142857142858,0.05982905982905983,0.8630808080808081,0.8806104129263914,0.8809090909090909,0.8333333333333334,0.875,0.8806104129263914,0.8630808080808081,0.27403594356148464,0.20305882352941176
46,0.43528071180982014,0.9276185161027903,0.9371980676328503,0.25,0.11864406779661017,0.4035650623885918,0.9886817269751055,1.0,0.14705882352941177,0.06363636363636363,0.8633838383838385,0.881508078994614,0.8818181818181818,0.8333333333333334,0.875,0.881508078994614,0.8633838383838385,0.27474177926539484,0.1843220338983051
47,0.4219578071392072,0.922312614256004,0.9320388349514563,0.22857142857142856,0.10526315789473684,0.3979770114942529,0.9885777254999072,1.0,0.13793103448275862,0.056,0.8047979797979797,0.8716337522441652,0.8727272727272727,0.6666666666666666,0.875,0.8716337522441652,0.8047979797979797,0.2534534429972081,0.1669172932330827
48,0.43244902150712655,0.9311293290289411,0.940779971112181,0.21621621621621623,0.14035087719298245,0.40150131872590783,0.9886696293835662,1.0,0.12903225806451613,0.07547169811320754,0.8516161616161616,0.8877917414721723,0.8881818181818182,0.6666666666666666,1.0,0.8877917414721723,0.8516161616161616,0.2825748227520215,0.17828354670459934
49,0.4182864568829481,0.918203447977614,0.9278752436647173,0.2,0.12698412698412698,0.39381099126861835,0.9885315898233161,1.0,0.11363636363636363,0.06779661016949153,0.8995959595959596,0.8662477558348295,0.8654545454545455,0.8333333333333334,1.0,0.8662477558348295,0.8995959595959596,0.26802926114430226,0.1634920634920635
