seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
20,0.6740204240204241,0.985714166145046,0.9917582417582418,0.5454545454545454,0.48484848484848486,0.6396924969249692,0.9920513822732481,0.9990774907749077,0.6,0.32,0.8281818181818181,0.9820466786355476,0.9845454545454545,0.5,1.0,0.9820466786355476,0.8281818181818181,0.5808085854358657,0.5151515151515151
21,0.7077441077441078,0.984520247356872,0.98989898989899,0.6,0.5333333333333333,0.5974025974025974,0.9923523514187789,1.0,0.42857142857142855,0.36363636363636365,0.9933333333333333,0.9802513464991023,0.98,1.0,1.0,0.9802513464991023,0.9933333333333333,0.6189136524804154,0.5666666666666667
22,0.6393297124331607,0.9808305151585038,0.9875862068965517,0.5714285714285714,0.358974358974359,0.5749587396849213,0.9908287215430428,0.9990697674418605,0.5,0.22580645161290322,0.8393434343434344,0.973967684021544,0.9763636363636363,0.6666666666666666,0.875,0.973967684021544,0.8393434343434344,0.507242658048116,0.4652014652014652
23,0.6554548542864769,0.9783246415837714,0.9847856154910097,0.631578947368421,0.35,0.5597843359478065,0.9905657376164133,0.9990645463049579,0.46153846153846156,0.21875,0.9486363636363636,0.9703770197486535,0.9709090909090909,1.0,0.875,0.9703770197486535,0.9486363636363636,0.5113603303058615,0.4907894736842105
24,0.7162319951310777,0.9835843842728693,0.9889908256880734,0.7272727272727273,0.43243243243243246,0.6913367390378885,0.9918939492950511,0.9981481481481481,0.8,0.27586206896551724,0.8822222222222221,0.9784560143626571,0.98,0.6666666666666666,1.0,0.9784560143626571,0.8822222222222221,0.5447116881533697,0.5798525798525799
25,0.5596606458675425,0.9806994425331577,0.9885057471264368,0.19047619047619047,0.5,0.4888888888888889,0.9905445840813885,1.0,0.13333333333333333,0.3333333333333333,0.7702020202020202,0.973967684021544,0.9772727272727273,0.3333333333333333,1.0,0.973967684021544,0.7702020202020202,0.50684433280714,0.34523809523809523
26,0.6993804298125287,0.9874734455846896,0.9931412894375857,0.625,0.48,0.6173404044230387,0.9917518580701487,0.9990800367985281,0.5,0.35294117647058826,0.8568686868686869,0.9847396768402155,0.9872727272727273,0.8333333333333334,0.75,0.9847396768402155,0.8568686868686869,0.61256756112613,0.5525
27,0.539406955320129,0.9773006755443676,0.9857208659603869,0.32,0.3125,0.4726419807689157,0.9891407065204111,0.9990662931839402,0.21052631578947367,0.20833333333333334,0.7547979797979799,0.9685816876122083,0.9727272727272728,0.6666666666666666,0.625,0.9685816876122083,0.7547979797979799,0.44022771043741216,0.31625000000000003
28,0.6633027522935779,0.9837514206183189,0.9899082568807339,0.5,0.5,0.5687389770723104,0.9909554206681674,0.9990740740740741,0.35714285714285715,0.35,0.8964141414141414,0.9793536804308797,0.980909090909091,0.8333333333333334,0.875,0.9793536804308797,0.8964141414141414,0.5673914742169346,0.5
29,0.6744457297088876,0.9855687070182017,0.9917582417582418,0.631578947368421,0.4,0.5849111997907309,0.9911197592442547,0.9990774907749077,0.46153846153846156,0.29411764705882354,0.8698484848484848,0.9820466786355476,0.9845454545454545,1.0,0.625,0.9820466786355476,0.8698484848484848,0.5803121845888659,0.5157894736842106
30,0.700802497412667,0.9856208032272299,0.9912963811268896,0.6666666666666666,0.4444444444444444,0.6049553708833487,0.9914817043553797,0.9990766389658357,0.5,0.3157894736842105,0.9112121212121211,0.9820466786355476,0.9836363636363636,1.0,0.75,0.9820466786355476,0.9112121212121211,0.5949908006465263,0.5555555555555556
31,0.6496602387511478,0.9825841901963985,0.9889807162534435,0.48,0.48,0.5559343354566707,0.9907521167779215,0.9990723562152134,0.3157894736842105,0.35294117647058826,0.9096969696969697,0.9775583482944344,0.9790909090909091,1.0,0.75,0.9775583482944344,0.9096969696969697,0.5510342381947604,0.48
32,0.6663196039401827,0.983395253186914,0.9894350022967386,0.47619047619047616,0.5333333333333333,0.5656565656565656,0.9918393993797944,1.0,0.3333333333333333,0.36363636363636365,0.9374747474747475,0.9784560143626571,0.9790909090909091,0.8333333333333334,1.0,0.9784560143626571,0.9374747474747475,0.5879128997318811,0.5047619047619047
33,0.6293504901960785,0.9813793695215969,0.9880514705882353,0.4,0.5,0.539372750339293,0.9904476189840564,0.9990706319702602,0.2857142857142857,0.3333333333333333,0.8813131313131314,0.9757630161579892,0.9772727272727273,0.6666666666666666,1.0,0.9757630161579892,0.8813131313131314,0.535793718409877,0.45
34,0.7321926198131986,0.9843228414574107,0.9894350022967386,0.75,0.45714285714285713,0.6320987654320988,0.9927920739410865,1.0,0.6,0.2962962962962963,0.993030303030303,0.9793536804308797,0.9790909090909091,1.0,1.0,0.9793536804308797,0.993030303030303,0.610525537934236,0.6035714285714285
35,0.780560681741755,0.9879449549868209,0.9922196796338673,0.8333333333333334,0.5161290322580645,0.7267459204345599,0.9935087825950265,0.9990783410138249,0.8333333333333334,0.34782608695652173,0.9395959595959597,0.9847396768402155,0.9854545454545455,0.8333333333333334,1.0,0.9847396768402155,0.9395959595959597,0.6412670338258956,0.674731182795699
36,0.6673134531590414,0.9817932933197216,0.9880514705882353,0.625,0.3888888888888889,0.5830235439900867,0.9910033170262894,0.9990706319702602,0.5,0.25,0.8952020202020202,0.9757630161579892,0.9772727272727273,0.8333333333333334,0.875,0.9757630161579892,0.8952020202020202,0.5359993943633427,0.5069444444444444
37,0.733736468428583,0.9842758411048423,0.9894446994033961,0.8,0.4117647058823529,0.6449902172793739,0.9920416370633758,0.9990732159406858,0.6666666666666666,0.2692307692307692,0.9516666666666667,0.9793536804308797,0.98,1.0,0.875,0.9793536804308797,0.9516666666666667,0.582212687497799,0.6058823529411765
38,0.6671270556220237,0.9854302365822962,0.9917657822506862,0.625,0.38461538461538464,0.5919787190505422,0.9903020103531921,0.998158379373849,0.5,0.2777777777777778,0.8145959595959597,0.9820466786355476,0.9854545454545455,0.8333333333333334,0.625,0.9820466786355476,0.8145959595959597,0.5500146219571304,0.5048076923076923
39,0.6068139963167588,0.9797901147623913,0.9871086556169429,0.5,0.3333333333333333,0.5238095238095238,0.9908951013080277,1.0,0.35714285714285715,0.21428571428571427,0.8526262626262625,0.9721723518850988,0.9745454545454545,0.8333333333333334,0.75,0.9721723518850988,0.8526262626262625,0.5088065077187456,0.41666666666666663
40,0.5321830467941835,0.9790880201263963,0.9875747814081914,0.25,0.358974358974359,0.4752688172043011,0.9901314646435397,1.0,0.2,0.22580645161290322,0.7279292929292929,0.9712746858168761,0.9754545454545455,0.3333333333333333,0.875,0.9712746858168761,0.7279292929292929,0.4728430406154393,0.3044871794871795
41,0.5797987152727213,0.9803675145364733,0.9880733944954129,0.38095238095238093,0.37037037037037035,0.5090155945419103,0.9880158955137693,0.9972222222222222,0.26666666666666666,0.2631578947368421,0.7569191919191919,0.9748653500897666,0.9790909090909091,0.6666666666666666,0.625,0.9748653500897666,0.7569191919191919,0.4509129532914731,0.37566137566137564
42,0.698751247404051,0.9845994814324249,0.9903713892709766,0.7058823529411765,0.4,0.6057522496005382,0.9914155916843101,0.9990749306197965,0.5454545454545454,0.2727272727272727,0.9106060606060606,0.9802513464991023,0.9818181818181818,1.0,0.75,0.9802513464991023,0.9106060606060606,0.5762378525824672,0.5529411764705883
43,0.6855218855218855,0.9840414921204866,0.98989898989899,0.6,0.4666666666666667,0.5822510822510822,0.9920259273939706,1.0,0.42857142857142855,0.3181818181818182,0.9516666666666667,0.9793536804308797,0.98,1.0,0.875,0.9793536804308797,0.9516666666666667,0.5962545947420435,0.5333333333333333
44,0.6173807035876001,0.9813872645854322,0.9885057471264368,0.5,0.36363636363636365,0.5323809523809524,0.9910797640420621,1.0,0.35714285714285715,0.24,0.8535353535353535,0.9748653500897666,0.9772727272727273,0.8333333333333334,0.75,0.9748653500897666,0.8535353535353535,0.528661167225538,0.4318181818181818
45,0.6883211851013139,0.9821603029631979,0.9880404783808647,0.6666666666666666,0.41025641025641024,0.6045400238948626,0.9922781413486225,1.0,0.5555555555555556,0.25806451612903225,0.9365656565656565,0.9757630161579892,0.9763636363636363,0.8333333333333334,1.0,0.9757630161579892,0.9365656565656565,0.5652190738870069,0.5384615384615384
46,0.628703788690021,0.9827012292134071,0.9894446994033961,0.4166666666666667,0.48,0.5432640567296839,0.9905482348412799,0.9990732159406858,0.2777777777777778,0.35294117647058826,0.8544444444444445,0.9775583482944344,0.98,0.8333333333333334,0.75,0.9775583482944344,0.8544444444444445,0.5360971342528261,0.44833333333333336
47,0.6426336982161286,0.9813577715410079,0.9880514705882353,0.5714285714285714,0.3684210526315789,0.5774679884345312,0.9908836282171929,0.9990706319702602,0.5,0.23333333333333334,0.8396464646464646,0.9748653500897666,0.9772727272727273,0.6666666666666666,0.875,0.9748653500897666,0.8396464646464646,0.5140827717739684,0.4699248120300752
48,0.6818181818181818,0.9840414921204866,0.98989898989899,0.5555555555555556,0.5,0.5833333333333334,0.9920706163973669,1.0,0.4166666666666667,0.3333333333333333,0.9377777777777778,0.9793536804308797,0.98,0.8333333333333334,1.0,0.9793536804308797,0.9377777777777778,0.5963257037487738,0.5277777777777778
49,0.6162362408343115,0.9806220180310248,0.9875976113918236,0.4166666666666667,0.4444444444444444,0.5305700804161441,0.9893629005576559,0.9981429897864438,0.2777777777777778,0.3157894736842105,0.8535353535353535,0.9748653500897666,0.9772727272727273,0.8333333333333334,0.75,0.9748653500897666,0.8535353535353535,0.4985296447685472,0.4305555555555556
